timestamp,day_of_week,hour,direction,duration_seconds,duration_in_traffic_seconds,distance_meters
2026-04-18T06:20:45.136219-03:00,sábado,06:20,vuelta,2766,2613,48861
2026-04-18T06:30:36.895197-03:00,sábado,06:30,ida,2616,2504,48820
2026-04-18T06:30:38.255762-03:00,sábado,06:30,vuelta,2766,2605,48861
2026-04-18T06:40:44.264820-03:00,sábado,06:40,ida,2616,2496,48820
2026-04-18T06:40:45.528833-03:00,sábado,06:40,vuelta,2766,2616,48861
2026-04-18T06:51:03.437523-03:00,sábado,06:51,ida,2616,2504,48820
2026-04-18T06:51:04.619312-03:00,sábado,06:51,vuelta,2766,2618,48861
2026-04-18T07:00:55.518589-03:00,sábado,07:00,ida,2616,2492,48820
2026-04-18T07:00:56.947109-03:00,sábado,07:00,vuelta,2766,2617,48861
2026-04-18T07:10:26.086934-03:00,sábado,07:10,ida,2616,2504,48820
2026-04-18T07:10:27.297143-03:00,sábado,07:10,vuelta,2766,2608,48861
2026-04-18T07:20:39.873571-03:00,sábado,07:20,ida,2616,2472,48820
2026-04-18T07:20:41.264217-03:00,sábado,07:20,vuelta,2766,2631,48861
2026-04-18T07:30:21.988254-03:00,sábado,07:30,ida,2616,2445,48820
2026-04-18T07:30:23.356457-03:00,sábado,07:30,vuelta,2791,2612,48853
2026-04-18T07:40:32.806278-03:00,sábado,07:40,ida,2616,2457,48820
2026-04-18T07:40:34.100870-03:00,sábado,07:40,vuelta,2783,2638,48939
2026-04-18T07:50:24.288926-03:00,sábado,07:50,ida,2616,2466,48820
2026-04-18T07:50:25.662490-03:00,sábado,07:50,vuelta,2783,2646,48939
2026-04-18T08:00:56.647087-03:00,sábado,08:00,ida,2616,2478,48820
2026-04-18T08:00:57.868740-03:00,sábado,08:00,vuelta,2783,2639,48939
2026-04-18T08:10:22.531757-03:00,sábado,08:10,ida,2616,2450,48820
2026-04-18T08:10:23.678328-03:00,sábado,08:10,vuelta,2783,2621,48939
2026-04-18T08:21:04.584416-03:00,sábado,08:21,ida,2616,2452,48820
2026-04-18T08:21:05.839788-03:00,sábado,08:21,vuelta,2783,2661,48939
2026-04-18T08:30:23.134888-03:00,sábado,08:30,ida,2616,2474,48820
2026-04-18T08:30:24.343191-03:00,sábado,08:30,vuelta,2783,2661,48939
2026-04-18T08:40:17.991256-03:00,sábado,08:40,ida,2616,2519,48820
2026-04-18T08:40:19.196418-03:00,sábado,08:40,vuelta,2783,2734,48939
2026-04-18T08:51:10.661335-03:00,sábado,08:51,ida,2616,2502,48820
2026-04-18T08:51:11.786938-03:00,sábado,08:51,vuelta,2766,3043,48861
2026-04-18T09:01:00.417914-03:00,sábado,09:01,ida,2616,2505,48820
2026-04-18T09:01:01.613176-03:00,sábado,09:01,vuelta,2766,3196,48861
2026-04-18T09:11:11.984561-03:00,sábado,09:11,ida,2616,2498,48820
2026-04-18T09:11:13.201439-03:00,sábado,09:11,vuelta,2766,3411,48861
2026-04-18T09:20:42.489507-03:00,sábado,09:20,ida,2616,2493,48820
2026-04-18T09:20:43.673719-03:00,sábado,09:20,vuelta,2766,3362,48861
2026-04-18T09:30:49.600560-03:00,sábado,09:30,ida,2616,2505,48820
2026-04-18T09:30:50.932083-03:00,sábado,09:30,vuelta,2766,3515,48861
2026-04-18T09:40:34.245363-03:00,sábado,09:40,ida,2616,2502,48820
2026-04-18T09:40:35.440802-03:00,sábado,09:40,vuelta,2783,3574,48939
2026-04-18T09:50:42.297662-03:00,sábado,09:50,ida,2616,2531,48820
2026-04-18T09:50:43.521157-03:00,sábado,09:50,vuelta,3097,3574,48920
2026-04-18T10:00:43.861003-03:00,sábado,10:00,ida,2616,2506,48820
2026-04-18T10:00:45.046061-03:00,sábado,10:00,vuelta,3097,3733,48920
2026-04-18T10:10:13.725699-03:00,sábado,10:10,ida,2616,2464,48820
2026-04-18T10:10:14.913757-03:00,sábado,10:10,vuelta,3097,4044,48920
2026-04-18T10:20:25.558601-03:00,sábado,10:20,ida,2616,2488,48820
2026-04-18T10:20:26.752192-03:00,sábado,10:20,vuelta,3186,3828,48898
2026-04-18T10:31:12.489806-03:00,sábado,10:31,ida,2616,2463,48820
2026-04-18T10:31:13.717711-03:00,sábado,10:31,vuelta,3100,4102,48879
2026-04-18T10:40:23.417746-03:00,sábado,10:40,ida,2616,2482,48820
2026-04-18T10:40:24.698211-03:00,sábado,10:40,vuelta,3100,4084,48879
2026-04-18T10:50:28.126280-03:00,sábado,10:50,ida,2616,2471,48820
2026-04-18T10:50:29.311293-03:00,sábado,10:50,vuelta,3100,3959,48879
2026-04-18T11:00:37.052666-03:00,sábado,11:00,ida,2616,2481,48820
2026-04-18T11:00:38.173762-03:00,sábado,11:00,vuelta,3100,4099,48879
2026-04-18T11:11:08.202375-03:00,sábado,11:11,ida,2616,2487,48820
2026-04-18T11:11:09.397240-03:00,sábado,11:11,vuelta,3097,4336,48920
2026-04-18T11:20:49.434606-03:00,sábado,11:20,ida,2616,2491,48820
2026-04-18T11:20:50.632592-03:00,sábado,11:20,vuelta,3097,4662,48920
2026-04-18T11:30:45.174447-03:00,sábado,11:30,ida,2616,2482,48820
2026-04-18T11:30:46.267500-03:00,sábado,11:30,vuelta,3097,4910,48920
2026-04-18T11:41:02.153802-03:00,sábado,11:41,ida,2616,2498,48820
2026-04-18T11:41:03.566368-03:00,sábado,11:41,vuelta,3230,4914,49844
2026-04-18T11:51:02.646890-03:00,sábado,11:51,ida,2616,2483,48820
2026-04-18T11:51:03.838428-03:00,sábado,11:51,vuelta,2784,4392,48900
2026-04-18T12:00:34.365491-03:00,sábado,12:00,ida,2616,2482,48820
2026-04-18T12:00:35.568714-03:00,sábado,12:00,vuelta,2786,4262,48859
2026-04-18T12:10:40.134877-03:00,sábado,12:10,ida,2616,2488,48820
2026-04-18T12:10:41.331256-03:00,sábado,12:10,vuelta,2936,4400,48895
2026-04-18T12:20:40.507478-03:00,sábado,12:20,ida,2616,2506,48820
2026-04-18T12:20:41.783950-03:00,sábado,12:20,vuelta,2784,4542,48900
2026-04-18T12:31:06.147502-03:00,sábado,12:31,ida,2616,2497,48820
2026-04-18T12:31:07.389655-03:00,sábado,12:31,vuelta,2766,4728,48861
2026-04-18T12:41:06.905230-03:00,sábado,12:41,ida,2616,2498,48820
2026-04-18T12:41:08.161718-03:00,sábado,12:41,vuelta,2820,4530,48955
2026-04-18T12:50:57.233164-03:00,sábado,12:50,ida,2616,2690,48820
2026-04-18T12:50:58.430106-03:00,sábado,12:50,vuelta,2783,4624,48939
2026-04-18T13:00:46.115077-03:00,sábado,13:00,ida,2616,2730,48820
2026-04-18T13:00:47.298868-03:00,sábado,13:00,vuelta,2783,4633,48939
2026-04-18T13:10:17.100890-03:00,sábado,13:10,ida,2616,2773,48820
2026-04-18T13:10:18.369587-03:00,sábado,13:10,vuelta,2791,4637,48853
2026-04-18T13:21:09.328916-03:00,sábado,13:21,ida,2616,2590,48820
2026-04-18T13:21:10.497395-03:00,sábado,13:21,vuelta,2783,4487,48939
2026-04-18T13:31:00.969306-03:00,sábado,13:31,ida,2616,2509,48820
2026-04-18T13:31:02.165603-03:00,sábado,13:31,vuelta,2766,4197,48861
2026-04-18T13:40:43.805841-03:00,sábado,13:40,ida,2616,2483,48820
2026-04-18T13:40:45.046000-03:00,sábado,13:40,vuelta,2784,4146,48900
2026-04-18T13:50:28.484833-03:00,sábado,13:50,ida,2616,2484,48820
2026-04-18T13:50:29.712010-03:00,sábado,13:50,vuelta,2766,4232,48861
2026-04-18T14:00:45.945533-03:00,sábado,14:00,ida,2616,2470,48820
2026-04-18T14:00:47.273443-03:00,sábado,14:00,vuelta,3097,4051,48920
2026-04-18T14:10:49.985412-03:00,sábado,14:10,ida,2616,2456,48820
2026-04-18T14:10:51.169242-03:00,sábado,14:10,vuelta,3097,3681,48920
2026-04-18T14:20:43.010597-03:00,sábado,14:20,ida,2616,2440,48820
2026-04-18T14:20:44.134126-03:00,sábado,14:20,vuelta,2784,3167,48900
2026-04-18T14:30:36.573504-03:00,sábado,14:30,ida,2616,2455,48820
2026-04-18T14:30:37.882325-03:00,sábado,14:30,vuelta,2766,3202,48861
2026-04-18T14:40:50.188587-03:00,sábado,14:40,ida,2616,2451,48820
2026-04-18T14:40:51.385728-03:00,sábado,14:40,vuelta,2803,3039,48877
2026-04-18T14:50:39.619359-03:00,sábado,14:50,ida,2616,2463,48820
2026-04-18T14:50:40.822606-03:00,sábado,14:50,vuelta,2783,2943,48939
2026-04-18T15:01:07.518145-03:00,sábado,15:01,ida,2634,2477,49004
2026-04-18T15:01:08.730836-03:00,sábado,15:01,vuelta,2783,2875,48939
2026-04-18T15:10:39.000853-03:00,sábado,15:10,ida,2616,2452,48820
2026-04-18T15:10:40.179647-03:00,sábado,15:10,vuelta,2783,2880,48939
2026-04-18T15:21:05.635493-03:00,sábado,15:21,ida,2616,2460,48820
2026-04-18T15:21:06.964662-03:00,sábado,15:21,vuelta,2784,2772,48900
2026-04-18T15:30:48.069521-03:00,sábado,15:30,ida,2649,2482,49001
2026-04-18T15:30:49.331013-03:00,sábado,15:30,vuelta,2766,2904,48861
2026-04-18T15:40:21.725704-03:00,sábado,15:40,ida,2649,2503,49001
2026-04-18T15:40:22.973098-03:00,sábado,15:40,vuelta,2783,3050,48939
2026-04-18T15:50:40.433537-03:00,sábado,15:50,ida,2649,2681,49001
2026-04-18T15:50:41.641685-03:00,sábado,15:50,vuelta,2784,2999,48900
2026-04-18T16:01:09.737796-03:00,sábado,16:01,ida,2709,2611,49022
2026-04-18T16:01:10.982000-03:00,sábado,16:01,vuelta,2784,3083,48900
2026-04-18T16:11:00.770717-03:00,sábado,16:11,ida,2616,2548,48820
2026-04-18T16:11:02.145023-03:00,sábado,16:11,vuelta,2766,3077,48861
2026-04-18T16:21:07.155112-03:00,sábado,16:21,ida,2634,2691,49004
2026-04-18T16:21:08.408413-03:00,sábado,16:21,vuelta,2766,3134,48861
2026-04-18T16:30:20.450571-03:00,sábado,16:30,ida,2649,2645,49001
2026-04-18T16:30:21.655104-03:00,sábado,16:30,vuelta,2766,3177,48861
2026-04-18T16:41:02.067855-03:00,sábado,16:41,ida,2616,2637,48820
2026-04-18T16:41:03.248532-03:00,sábado,16:41,vuelta,2783,2776,48939
2026-04-18T16:50:29.670511-03:00,sábado,16:50,ida,2616,2779,48820
2026-04-18T16:50:30.912974-03:00,sábado,16:50,vuelta,2766,2737,48861
2026-04-18T17:00:27.823871-03:00,sábado,17:00,ida,2616,2795,48820
2026-04-18T17:00:29.052172-03:00,sábado,17:00,vuelta,2784,2726,48900
2026-04-18T17:10:54.861809-03:00,sábado,17:10,ida,2616,2822,48820
2026-04-18T17:10:56.062017-03:00,sábado,17:10,vuelta,2785,2705,48898
2026-04-18T17:20:29.195466-03:00,sábado,17:20,ida,2616,2836,48820
2026-04-18T17:20:30.383025-03:00,sábado,17:20,vuelta,2785,2677,48898
2026-04-18T17:30:21.435109-03:00,sábado,17:30,ida,2634,2873,49004
2026-04-18T17:30:22.548263-03:00,sábado,17:30,vuelta,2821,2652,48916
2026-04-18T17:40:34.957511-03:00,sábado,17:40,ida,2634,3073,49004
2026-04-18T17:40:36.221311-03:00,sábado,17:40,vuelta,2820,2665,48955
2026-04-18T17:51:10.228208-03:00,sábado,17:51,ida,2682,3313,49013
2026-04-18T17:51:11.607329-03:00,sábado,17:51,vuelta,2784,2671,48900
2026-04-18T18:00:34.405069-03:00,sábado,18:00,ida,2634,3710,49004
2026-04-18T18:00:35.654783-03:00,sábado,18:00,vuelta,2786,2692,48859
2026-04-18T18:10:29.330879-03:00,sábado,18:10,ida,2682,3670,49013
2026-04-18T18:10:30.547143-03:00,sábado,18:10,vuelta,2820,2697,48955
2026-04-18T18:20:29.885723-03:00,sábado,18:20,ida,2649,4095,49001
2026-04-18T18:20:31.138567-03:00,sábado,18:20,vuelta,2785,2716,48898
2026-04-18T18:30:33.777104-03:00,sábado,18:30,ida,2634,4141,49004
2026-04-18T18:30:34.984694-03:00,sábado,18:30,vuelta,2821,2695,48916
2026-04-18T18:40:20.313412-03:00,sábado,18:40,ida,2656,4454,49739
2026-04-18T18:40:21.492312-03:00,sábado,18:40,vuelta,2803,2683,48877
2026-04-18T18:50:38.099296-03:00,sábado,18:50,ida,2616,4838,48820
2026-04-18T18:50:39.216443-03:00,sábado,18:50,vuelta,2821,2797,48916
2026-04-18T19:01:04.195954-03:00,sábado,19:01,ida,3630,4922,48164
2026-04-18T19:01:05.577443-03:00,sábado,19:01,vuelta,2821,2792,48916
2026-04-18T19:10:45.255499-03:00,sábado,19:10,ida,2741,5285,49289
2026-04-18T19:10:46.442041-03:00,sábado,19:10,vuelta,2821,2794,48916
2026-04-18T19:20:41.185134-03:00,sábado,19:20,ida,2741,5655,49289
2026-04-18T19:20:42.326927-03:00,sábado,19:20,vuelta,2821,2797,48916
2026-04-18T19:31:09.443614-03:00,sábado,19:31,ida,3058,5479,49317
2026-04-18T19:31:10.646473-03:00,sábado,19:31,vuelta,2821,2882,48916
2026-04-18T19:41:10.487417-03:00,sábado,19:41,ida,4015,5692,50863
2026-04-18T19:41:11.792806-03:00,sábado,19:41,vuelta,2820,2825,48955
2026-04-18T19:50:48.114781-03:00,sábado,19:50,ida,3924,5558,52047
2026-04-18T19:50:49.311649-03:00,sábado,19:50,vuelta,2803,2786,48877
2026-04-18T20:00:33.175236-03:00,sábado,20:00,ida,3640,5338,49773
2026-04-18T20:00:34.409028-03:00,sábado,20:00,vuelta,2820,2800,48955
2026-04-18T20:10:31.067836-03:00,sábado,20:10,ida,3129,4780,50065
2026-04-18T20:10:32.247244-03:00,sábado,20:10,vuelta,2821,2755,48916
2026-04-18T20:21:09.346057-03:00,sábado,20:21,ida,2616,5145,48820
2026-04-18T20:21:10.612258-03:00,sábado,20:21,vuelta,2821,2713,48916
2026-04-18T20:30:30.096694-03:00,sábado,20:30,ida,2616,5069,48820
2026-04-18T20:30:31.279723-03:00,sábado,20:30,vuelta,2803,2754,48877
2026-04-18T20:40:54.602161-03:00,sábado,20:40,ida,3847,4652,52220
2026-04-18T20:40:55.797455-03:00,sábado,20:40,vuelta,2821,2786,48916
2026-04-18T20:50:36.587700-03:00,sábado,20:50,ida,3273,4311,49917
2026-04-18T20:50:37.766060-03:00,sábado,20:50,vuelta,2821,2716,48916
2026-04-18T21:00:43.945935-03:00,sábado,21:00,ida,2616,4065,48820
2026-04-18T21:00:45.138275-03:00,sábado,21:00,vuelta,2821,2675,48916
2026-04-18T21:10:14.382715-03:00,sábado,21:10,ida,2616,3615,48820
2026-04-18T21:10:15.588844-03:00,sábado,21:10,vuelta,2821,2647,48916
2026-04-18T21:20:19.561168-03:00,sábado,21:20,ida,2616,3373,48820
2026-04-18T21:20:20.742195-03:00,sábado,21:20,vuelta,2784,2673,48900
2026-04-18T21:30:53.394471-03:00,sábado,21:30,ida,2616,2995,48820
2026-04-18T21:30:54.663220-03:00,sábado,21:30,vuelta,2821,2633,48916
2026-04-18T21:40:17.637584-03:00,sábado,21:40,ida,2616,2654,48820
2026-04-18T21:40:18.817670-03:00,sábado,21:40,vuelta,2786,2572,48859
2026-04-18T21:50:48.767202-03:00,sábado,21:50,ida,2616,2525,48820
2026-04-18T21:50:49.957324-03:00,sábado,21:50,vuelta,2766,2568,48861
2026-04-18T22:00:25.026378-03:00,sábado,22:00,ida,2616,2450,48820
2026-04-18T22:00:26.253232-03:00,sábado,22:00,vuelta,2766,2541,48861
2026-04-18T22:11:10.753656-03:00,sábado,22:11,ida,2616,2446,48820
2026-04-18T22:11:11.911734-03:00,sábado,22:11,vuelta,2766,2539,48861
2026-04-18T22:20:58.666188-03:00,sábado,22:20,ida,2616,2438,48820
2026-04-18T22:20:59.876530-03:00,sábado,22:20,vuelta,2766,2584,48861
2026-04-18T22:31:14.251481-03:00,sábado,22:31,ida,2616,2460,48820
2026-04-18T22:31:15.501728-03:00,sábado,22:31,vuelta,2766,2578,48861
2026-04-18T22:40:49.299618-03:00,sábado,22:40,ida,2634,2452,49004
2026-04-18T22:40:50.563796-03:00,sábado,22:40,vuelta,2766,2573,48861
2026-04-18T22:51:06.175449-03:00,sábado,22:51,ida,2616,2432,48820
2026-04-18T22:51:07.414405-03:00,sábado,22:51,vuelta,2766,2555,48861
2026-04-18T23:00:51.483095-03:00,sábado,23:00,ida,2616,2457,48820
2026-04-18T23:00:52.708093-03:00,sábado,23:00,vuelta,2766,2564,48861
2026-04-18T23:10:34.503005-03:00,sábado,23:10,ida,2616,2454,48820
2026-04-18T23:10:35.765320-03:00,sábado,23:10,vuelta,2766,2561,48861
2026-04-18T23:20:16.899051-03:00,sábado,23:20,ida,2616,2445,48820
2026-04-18T23:20:18.152057-03:00,sábado,23:20,vuelta,2783,2547,48939
2026-04-18T23:30:37.828028-03:00,sábado,23:30,ida,2616,2441,48820
2026-04-18T23:30:39.033556-03:00,sábado,23:30,vuelta,2766,2581,48861
2026-04-18T23:40:31.305694-03:00,sábado,23:40,ida,2616,2427,48820
2026-04-18T23:40:32.560720-03:00,sábado,23:40,vuelta,2783,2612,48939
2026-04-18T23:50:18.561753-03:00,sábado,23:50,ida,2616,2405,48820
2026-04-18T23:50:19.744720-03:00,sábado,23:50,vuelta,2766,2650,48861
2026-04-19T00:00:35.760101-03:00,domingo,00:00,ida,2616,2435,48820
2026-04-19T00:00:37.003548-03:00,domingo,00:00,vuelta,2766,2781,48861
2026-04-19T00:10:50.454885-03:00,domingo,00:10,ida,2616,2422,48820
2026-04-19T00:10:51.660731-03:00,domingo,00:10,vuelta,2821,2838,48916
2026-04-19T00:21:08.398626-03:00,domingo,00:21,ida,2616,2410,48820
2026-04-19T00:21:09.496806-03:00,domingo,00:21,vuelta,2803,3012,48877
2026-04-19T00:30:23.660157-03:00,domingo,00:30,ida,2616,2423,48820
2026-04-19T00:30:25.027761-03:00,domingo,00:30,vuelta,2803,2978,48877
2026-04-19T00:41:15.119084-03:00,domingo,00:41,ida,2616,2405,48820
2026-04-19T00:41:16.300569-03:00,domingo,00:41,vuelta,2803,2835,48877
2026-04-19T00:50:37.472497-03:00,domingo,00:50,ida,2616,2420,48820
2026-04-19T00:50:38.672784-03:00,domingo,00:50,vuelta,2768,2693,48820
2026-04-19T01:00:28.919438-03:00,domingo,01:00,ida,2616,2407,48820
2026-04-19T01:00:30.040779-03:00,domingo,01:00,vuelta,2766,2648,48861
2026-04-19T01:10:24.300978-03:00,domingo,01:10,ida,2616,2414,48820
2026-04-19T01:10:25.551861-03:00,domingo,01:10,vuelta,2766,2634,48861
2026-04-19T01:20:46.984249-03:00,domingo,01:20,ida,2616,2396,48820
2026-04-19T01:20:48.155970-03:00,domingo,01:20,vuelta,2766,2609,48861
2026-04-19T01:30:36.021614-03:00,domingo,01:30,ida,2616,2373,48820
2026-04-19T01:30:37.164483-03:00,domingo,01:30,vuelta,2766,2598,48861
2026-04-19T01:40:31.480962-03:00,domingo,01:40,ida,2616,2359,48820
2026-04-19T01:40:32.722057-03:00,domingo,01:40,vuelta,2783,2584,48939
2026-04-19T01:50:21.207610-03:00,domingo,01:50,ida,2616,2389,48820
2026-04-19T01:50:22.439700-03:00,domingo,01:50,vuelta,2783,2569,48939
2026-04-19T02:00:31.543752-03:00,domingo,02:00,ida,2616,2377,48820
2026-04-19T02:00:32.788095-03:00,domingo,02:00,vuelta,2783,2564,48939
2026-04-19T02:11:04.416592-03:00,domingo,02:11,ida,2616,2363,48820
2026-04-19T02:11:05.545756-03:00,domingo,02:11,vuelta,2783,2539,48939
2026-04-19T02:20:43.076405-03:00,domingo,02:20,ida,2616,2351,48820
2026-04-19T02:20:44.552237-03:00,domingo,02:20,vuelta,2804,2533,48979
2026-04-19T02:30:35.765924-03:00,domingo,02:30,ida,2616,2341,48820
2026-04-19T02:30:36.958940-03:00,domingo,02:30,vuelta,2783,2526,48939
2026-04-19T02:40:51.083390-03:00,domingo,02:40,ida,2616,2348,48820
2026-04-19T02:40:52.555525-03:00,domingo,02:40,vuelta,2783,2506,48939
2026-04-19T02:50:12.280323-03:00,domingo,02:50,ida,2616,2341,48820
2026-04-19T02:50:13.466288-03:00,domingo,02:50,vuelta,2804,2529,48979
2026-04-19T03:00:34.118189-03:00,domingo,03:00,ida,2616,2332,48820
2026-04-19T03:00:35.299052-03:00,domingo,03:00,vuelta,2783,2518,48939
2026-04-19T03:10:56.184564-03:00,domingo,03:10,ida,2616,2367,48820
2026-04-19T03:10:57.661133-03:00,domingo,03:10,vuelta,2766,2521,48861
2026-04-19T03:20:32.013821-03:00,domingo,03:20,ida,2616,2358,48820
2026-04-19T03:20:33.194565-03:00,domingo,03:20,vuelta,2766,2500,48861
2026-04-19T03:30:46.539991-03:00,domingo,03:30,ida,2616,2354,48820
2026-04-19T03:30:47.905275-03:00,domingo,03:30,vuelta,2783,2497,48939
2026-04-19T03:41:00.285515-03:00,domingo,03:41,ida,2616,2359,48820
2026-04-19T03:41:01.654683-03:00,domingo,03:41,vuelta,2766,2483,48861
2026-04-19T03:51:01.992930-03:00,domingo,03:51,ida,2616,2360,48820
2026-04-19T03:51:03.170592-03:00,domingo,03:51,vuelta,2766,2485,48861
2026-04-19T04:00:36.976512-03:00,domingo,04:00,ida,2616,2365,48820
2026-04-19T04:00:38.091964-03:00,domingo,04:00,vuelta,2783,2484,48939
2026-04-19T04:10:28.076686-03:00,domingo,04:10,ida,2616,2345,48820
2026-04-19T04:10:29.270894-03:00,domingo,04:10,vuelta,2766,2475,48861
2026-04-19T04:20:42.303682-03:00,domingo,04:20,ida,2616,2361,48820
2026-04-19T04:20:43.442107-03:00,domingo,04:20,vuelta,2766,2479,48861
2026-04-19T04:30:59.425994-03:00,domingo,04:30,ida,2616,2379,48820
2026-04-19T04:31:00.789018-03:00,domingo,04:31,vuelta,2766,2507,48861
2026-04-19T04:40:34.017665-03:00,domingo,04:40,ida,2616,2377,48820
2026-04-19T04:40:35.215754-03:00,domingo,04:40,vuelta,2766,2535,48861
2026-04-19T04:50:17.013682-03:00,domingo,04:50,ida,2616,2383,48820
2026-04-19T04:50:18.283334-03:00,domingo,04:50,vuelta,2766,2525,48861
2026-04-19T05:00:48.605724-03:00,domingo,05:00,ida,2616,2380,48820
2026-04-19T05:00:49.741211-03:00,domingo,05:00,vuelta,2766,2502,48861
2026-04-19T05:10:40.515158-03:00,domingo,05:10,ida,2616,2386,48820
2026-04-19T05:10:41.776227-03:00,domingo,05:10,vuelta,2766,2495,48861
2026-04-19T05:20:21.838456-03:00,domingo,05:20,ida,2616,2388,48820
2026-04-19T05:20:23.017203-03:00,domingo,05:20,vuelta,2766,2512,48861
2026-04-19T05:30:26.872342-03:00,domingo,05:30,ida,2616,2389,48820
2026-04-19T05:30:28.085929-03:00,domingo,05:30,vuelta,2766,2503,48861
2026-04-19T05:40:19.048732-03:00,domingo,05:40,ida,2616,2406,48820
2026-04-19T05:40:20.226234-03:00,domingo,05:40,vuelta,2766,2500,48861
2026-04-19T05:50:59.146435-03:00,domingo,05:50,ida,2616,2384,48820
2026-04-19T05:51:00.489431-03:00,domingo,05:51,vuelta,2766,2494,48861
2026-04-19T06:01:02.520268-03:00,domingo,06:01,ida,2616,2389,48820
2026-04-19T06:01:03.733207-03:00,domingo,06:01,vuelta,2766,2514,48861
2026-04-19T06:10:26.677417-03:00,domingo,06:10,ida,2616,2394,48820
2026-04-19T06:10:27.842804-03:00,domingo,06:10,vuelta,2783,2530,48939
2026-04-19T06:20:28.613181-03:00,domingo,06:20,ida,2616,2403,48820
2026-04-19T06:20:29.854729-03:00,domingo,06:20,vuelta,2766,2511,48861
2026-04-19T06:31:01.407423-03:00,domingo,06:31,ida,2616,2382,48820
2026-04-19T06:31:02.860567-03:00,domingo,06:31,vuelta,2766,2496,48861
2026-04-19T06:40:46.880317-03:00,domingo,06:40,ida,2616,2358,48820
2026-04-19T06:40:48.058315-03:00,domingo,06:40,vuelta,2784,2527,48900
2026-04-19T06:50:21.564028-03:00,domingo,06:50,ida,2616,2368,48820
2026-04-19T06:50:22.790243-03:00,domingo,06:50,vuelta,2766,2524,48861
2026-04-19T07:00:35.021152-03:00,domingo,07:00,ida,2616,2344,48820
2026-04-19T07:00:36.129653-03:00,domingo,07:00,vuelta,2783,2530,48939
2026-04-19T07:10:50.972478-03:00,domingo,07:10,ida,2616,2326,48820
2026-04-19T07:10:52.323673-03:00,domingo,07:10,vuelta,2766,2543,48861
2026-04-19T07:20:19.506877-03:00,domingo,07:20,ida,2616,2329,48820
2026-04-19T07:20:20.694097-03:00,domingo,07:20,vuelta,2766,2529,48861
2026-04-19T07:30:31.473197-03:00,domingo,07:30,ida,2616,2338,48820
2026-04-19T07:30:32.724377-03:00,domingo,07:30,vuelta,2766,2507,48861
2026-04-19T07:41:02.009056-03:00,domingo,07:41,ida,2616,2347,48820
2026-04-19T07:41:03.207696-03:00,domingo,07:41,vuelta,2766,2504,48861
2026-04-19T07:50:55.057524-03:00,domingo,07:50,ida,2616,2370,48820
2026-04-19T07:50:56.495404-03:00,domingo,07:50,vuelta,2766,2514,48861
2026-04-19T08:00:46.401299-03:00,domingo,08:00,ida,2616,2404,48820
2026-04-19T08:00:47.656308-03:00,domingo,08:00,vuelta,2766,2486,48861
2026-04-19T08:11:04.326186-03:00,domingo,08:11,ida,2616,2402,48820
2026-04-19T08:11:05.529045-03:00,domingo,08:11,vuelta,2783,2516,48939
2026-04-19T08:20:49.228541-03:00,domingo,08:20,ida,2616,2406,48820
2026-04-19T08:20:50.528608-03:00,domingo,08:20,vuelta,2766,2487,48861
2026-04-19T08:30:57.471213-03:00,domingo,08:30,ida,2616,2386,48820
2026-04-19T08:30:58.675551-03:00,domingo,08:30,vuelta,2784,2500,48900
2026-04-19T08:40:22.309332-03:00,domingo,08:40,ida,2616,2377,48820
2026-04-19T08:40:23.500723-03:00,domingo,08:40,vuelta,2766,2515,48861
2026-04-19T08:50:35.204219-03:00,domingo,08:50,ida,2616,2388,48820
2026-04-19T08:50:36.385435-03:00,domingo,08:50,vuelta,2766,2515,48861
2026-04-19T09:00:42.211470-03:00,domingo,09:00,ida,2616,2384,48820
2026-04-19T09:00:43.410543-03:00,domingo,09:00,vuelta,2784,2507,48900
2026-04-19T09:10:35.825996-03:00,domingo,09:10,ida,2616,2370,48820
2026-04-19T09:10:36.946962-03:00,domingo,09:10,vuelta,2784,2500,48900
2026-04-19T09:20:54.744053-03:00,domingo,09:20,ida,2616,2378,48820
2026-04-19T09:20:55.940723-03:00,domingo,09:20,vuelta,2784,2518,48900
2026-04-19T09:30:56.012807-03:00,domingo,09:30,ida,2616,2371,48820
2026-04-19T09:30:57.209417-03:00,domingo,09:30,vuelta,2766,2522,48861
2026-04-19T09:40:35.149251-03:00,domingo,09:40,ida,2616,2372,48820
2026-04-19T09:40:36.320797-03:00,domingo,09:40,vuelta,2784,2541,48900
2026-04-19T09:50:34.608584-03:00,domingo,09:50,ida,2616,2353,48820
2026-04-19T09:50:35.732507-03:00,domingo,09:50,vuelta,2766,2555,48861
2026-04-19T10:00:57.271429-03:00,domingo,10:00,ida,2616,2356,48820
2026-04-19T10:00:58.600569-03:00,domingo,10:00,vuelta,2784,2573,48900
2026-04-19T10:10:45.572058-03:00,domingo,10:10,ida,2616,2369,48820
2026-04-19T10:10:46.759307-03:00,domingo,10:10,vuelta,2784,2579,48900
2026-04-19T10:20:32.592842-03:00,domingo,10:20,ida,2616,2351,48820
2026-04-19T10:20:33.799633-03:00,domingo,10:20,vuelta,2766,2625,48861
2026-04-19T10:30:53.113660-03:00,domingo,10:30,ida,2616,2357,48820
2026-04-19T10:30:54.254225-03:00,domingo,10:30,vuelta,2784,2636,48900
2026-04-19T10:40:55.136519-03:00,domingo,10:40,ida,2616,2348,48820
